User Query,Attribute Path,Path Length
"What should I do? Should I continue to apply for graduate roles, or focus on very low level admin/business/sales roles and go from there?",[],0
Should I reach out to my old job or wait for the treasury analyst interviews?,[],0
"How should I deliver the message that I'm quitting my job, and how should I word it?",[],0
"When should I start actively applying for jobs, and what are some good resources for improving my resume? Has anyone had any luck using recruiters?",[],0
Should I remove my last job from my CV/resume if my contract of employment was terminated for not meeting targets?,[],0
What are my chances of ever being a civil engineer or something closely related to it?,[],0
Can I start applying for jobs now and should I start applying?,[],0
What steps can I take to transition from retail management to a new career that aligns with my interests in the outdoors and hands-on work?,[],0
Where and what should I apply for in a new career?,[],0
"How can I pursue a career in animal adoption, and what steps did others in the field take to get there?",[],0
"What kind of jobs should I look for that pay a minimum of $18/hr, preferably early in the morning?",[],0
What should my fiancée do about being expected to clean bathrooms at her hospital office as a Physician Assistant?,[],0
What other things can I do to move the career transition process along?,[],0
What should I do about the job offer from a company I don't want while waiting to hear from my preferred company?,[],0
Does anyone have any advice on finding that first job where you didn’t have the experience they required?,[],0
Any advice on quitting my job without giving notice?,"['Profession', 'Economic Status', 'Emotional State', 'Mental Health Status', 'Past Self-Harm History', 'Marital Status', 'Health Status', 'Education Level']",8
